date,customer,sales,no_of_products
2024-07-10,0010092115,1068.0,1
2024-07-15,0010092115,4778.0,5
2024-07-17,0010092115,1068.0,1
2024-07-25,0010092115,3394.0,3
2024-07-29,0010092115,1068.0,1
2024-08-06,0010092115,3122.75,2
2024-08-13,0010092115,2515.5,2
2024-08-16,0010092115,2956.5,2
2024-08-21,0010092115,3186.75,4
2024-08-26,0010092115,2769.5,3
2024-09-04,0010092115,2521.0,3
2024-09-09,0010092115,1068.0,2
2024-09-13,0010092115,8910.25,8
2024-09-18,0010092115,2089.0,2
2024-09-24,0010092115,2119.0,2
2024-10-07,0010092115,4245.5,5
2024-10-14,0010092115,1132.5,1
2024-10-18,0010092115,1701.5,2
2024-10-24,0010092115,1236.0,1
2024-10-28,0010092115,2980.5,3
2024-10-30,0010092115,1999.0,2
2024-11-05,0010092115,2347.5,2
2024-11-06,0010092115,2942.0,2
2024-11-08,0010092115,1266.0,1
2024-11-18,0010092115,5168.5,4
2024-12-06,0010092115,6325.0,3
2024-12-13,0010092115,1595.75,4
2023-01-09,0010110953,719.0,1
2023-01-11,0010110953,1801.0,1
2023-01-23,0010110953,898.5,1
2023-01-31,0010110953,1081.0,1
2023-02-06,0010110953,556.0,1
2023-02-20,0010110953,2701.0,1
2023-03-01,0010110953,20331.75,9
2023-03-06,0010110953,3556.5,2
2023-03-07,0010110953,1942.0,1
2023-03-13,0010110953,31990.5,8
2023-04-18,0010110953,1128.75,1
2023-06-05,0010110953,6954.0,5
2023-06-27,0010110953,27609.0,6
2023-06-30,0010110953,4668.0,1
2023-07-25,0010110953,4917.5,3
2023-09-05,0010110953,11741.5,7
2023-09-06,0010110953,1167.0,1
2023-09-14,0010110953,27186.0,6
2023-10-30,0010110953,647.0,1
2023-11-15,0010110953,14991.75,6
2023-11-29,0010110953,2334.0,1
2023-11-30,0010110953,11566.5,4
2024-02-05,0010110953,1202.0,1
2024-02-06,0010110953,1195.5,1
2024-02-12,0010110953,647.0,1
2024-02-19,0010110953,5622.0,4
2024-02-27,0010110953,2477.75,2
2024-02-29,0010110953,16665.75,8
2024-03-18,0010110953,9036.0,4
2024-04-09,0010110953,8119.5,3
2024-04-10,0010110953,206.0,1
2024-04-12,0010110953,-206.0,1
2024-04-29,0010110953,8324.5,4
2024-05-06,0010110953,1068.0,1
2024-05-13,0010110953,15124.5,8
2024-05-20,0010110953,9101.25,3
2024-05-28,0010110953,1246.5,1
2024-06-10,0010110953,3272.5,1
2024-06-17,0010110953,2060.0,1
2024-06-18,0010110953,1929.0,1
2024-06-24,0010110953,5331.0,3
2024-07-01,0010110953,5110.5,2
2024-07-08,0010110953,3768.75,2
2024-07-16,0010110953,4519.0,2
2024-07-22,0010110953,3761.0,2
2024-07-30,0010110953,1449.0,1
2024-08-05,0010110953,8970.25,3
2024-08-12,0010110953,10692.5,6
2024-08-15,0010110953,534.0,1
2024-08-19,0010110953,990.5,1
2024-08-22,0010110953,5236.0,1
2024-08-26,0010110953,5690.5,3
2024-09-03,0010110953,2772.0,2
2024-09-09,0010110953,6235.25,4
2024-09-16,0010110953,9774.0,4
2024-09-23,0010110953,5260.5,3
2024-10-07,0010110953,1702.5,2
2024-10-08,0010110953,2309.5,2
2024-10-14,0010110953,2060.0,1
2024-10-21,0010110953,5383.0,3
2024-10-23,0010110953,1636.25,1
2024-10-28,0010110953,990.5,1
2024-10-30,0010110953,2058.5,2
2024-11-04,0010110953,1068.0,1
2024-11-11,0010110953,6659.0,3
2024-11-12,0010110953,2060.0,1
2024-11-19,0010110953,712.0,1
2024-11-25,0010110953,1279.5,1
2024-12-02,0010110953,2060.0,1
2024-12-09,0010110953,712.0,1
2024-12-16,0010110953,4552.0,2
2024-12-17,0010110953,2957.5,3
2024-12-18,0010110953,2060.0,1
2023-01-06,0010117531,2505.0,1
2023-10-13,0010129790,323.75,1
2023-01-04,0010151812,1798.75,2
2023-01-31,0010151812,1506.25,2
2023-02-14,0010151812,368.5,1
2023-03-02,0010151812,6075.0,3
2023-03-03,0010151812,5292.0,3
2023-03-07,0010151812,40452.0,6
2023-03-09,0010151812,18099.0,3
2023-04-18,0010151812,2228.5,4
2023-06-27,0010151812,40628.5,3
2023-07-10,0010151812,2360.0,1
2023-08-21,0010151812,15162.0,1
2023-09-21,0010151812,4692.0,2
2023-10-17,0010151812,194.5,1
2023-11-21,0010151812,1416.0,1
2023-12-27,0010151812,472.0,1
2023-01-23,0010164474,375.75,2
2023-01-30,0010164474,876.75,2
2023-03-09,0010164474,180.5,1
2023-03-23,0010164474,180.5,1
2023-04-07,0010164474,180.5,1
2023-04-13,0010164474,303.0,1
2023-04-27,0010164474,180.5,1
2023-04-28,0010164474,225.75,1
2023-05-01,0010164474,502.25,2
2023-05-08,0010164474,303.0,1
2023-05-16,0010164474,303.0,1
2023-05-17,0010164474,180.5,1
2023-05-18,0010164474,225.75,1
2023-05-30,0010164474,483.5,2
2023-06-12,0010164474,303.0,1
2023-06-20,0010164474,682.75,3
2023-07-03,0010164474,303.0,1
2023-07-12,0010164474,606.0,1
2023-07-25,0010164474,472.0,1
2023-07-28,0010164474,502.25,2
2023-08-25,0010164474,372.25,2
2023-09-06,0010164474,497.25,2
2023-09-08,0010164474,458.5,1
2023-09-20,0010164474,393.5,2
2023-09-25,0010164474,-393.5,2
2023-10-05,0010164474,636.5,2
2023-10-12,0010164474,693.0,2
2024-09-25,0010165089,346.5,1
2024-09-27,0010165089,346.5,1
2024-10-22,0010165089,346.5,1
2024-10-26,0010165089,693.0,1
2024-12-02,0010165089,693.0,1
2024-01-03,0010165148,194.5,1
2024-01-05,0010165148,1083.0,1
2024-01-11,0010165148,5150.0,1
2024-01-19,0010165148,1056.0,3
2024-01-24,0010165148,197.25,1
2024-01-29,0010165148,997.75,3
2024-01-31,0010165148,197.25,1
2024-02-05,0010165148,2560.0,4
2024-02-09,0010165148,161.75,1
2024-02-12,0010165148,1239.0,3
2024-02-14,0010165148,1000.5,2
2024-02-15,0010165148,303.0,1
2024-02-19,0010165148,1375.25,2
2024-02-26,0010165148,1788.75,4
2024-02-27,0010165148,303.0,1
2024-03-01,0010165148,898.5,3
2024-03-04,0010165148,540.5,2
2024-03-07,0010165148,1175.75,3
2024-03-08,0010165148,1688.0,1
2024-03-11,0010165148,412.0,1
2024-03-12,0010165148,1030.0,1
2024-03-18,0010165148,7558.25,11
2024-03-25,0010165148,2158.25,6
2024-04-02,0010165148,920.75,3
2024-04-05,0010165148,275.5,1
2024-04-08,0010165148,3163.0,5
2024-04-10,0010165148,1358.75,3
2024-04-11,0010165148,981.75,1
2024-04-12,0010165148,956.75,1
2024-04-15,0010165148,1399.75,3
2024-04-16,0010165148,211.0,1
2024-04-17,0010165148,206.0,1
2024-04-23,0010165148,1567.5,4
2024-04-29,0010165148,2754.0,6
2024-05-02,0010165148,327.25,1
2024-05-06,0010165148,2663.5,6
2024-05-07,0010165148,424.25,2
2024-05-09,0010165148,988.25,3
2024-05-13,0010165148,2597.5,8
2024-05-14,0010165148,422.0,1
2024-05-16,0010165148,275.5,1
2024-05-17,0010165148,1923.0,3
2024-05-20,0010165148,2337.0,5
2024-05-21,0010165148,348.25,1
2024-05-23,0010165148,422.0,1
2024-05-24,0010165148,1312.75,2
2024-05-28,0010165148,1256.0,2
2024-06-03,0010165148,2660.0,7
2024-06-06,0010165148,1137.5,2
2024-06-10,0010165148,3924.5,7
2024-06-11,0010165148,211.0,1
2024-06-14,0010165148,211.0,1
2024-06-17,0010165148,2780.5,4
2024-06-18,0010165148,2322.5,3
2024-06-19,0010165148,1310.5,3
2024-06-20,0010165148,844.0,1
2024-06-27,0010165148,602.75,2
2024-06-28,0010165148,348.25,1
2024-07-01,0010165148,2227.5,6
2024-07-02,0010165148,213.25,1
2024-07-05,0010165148,348.25,1
2024-07-08,0010165148,3060.15,6
2024-07-11,0010165148,275.5,1
2024-07-15,0010165148,1239.5,3
2024-07-16,0010165148,327.25,1
2024-07-17,0010165148,213.25,1
2024-07-19,0010165148,1137.5,2
2024-07-22,0010165148,2520.5,6
2024-07-24,0010165148,327.25,1
2024-07-25,0010165148,348.25,1
2024-07-29,0010165148,744.25,3
2024-07-31,0010165148,417.0,2
2024-08-01,0010165148,426.5,1
2024-08-02,0010165148,1912.0,3
2024-08-05,0010165148,3138.0,8
2024-08-06,0010165148,348.25,1
2024-08-09,0010165148,348.25,1
2024-08-12,0010165148,1109.5,4
2024-08-14,0010165148,211.0,1
2024-08-19,0010165148,1161.25,3
2024-08-20,0010165148,1108.5,3
2024-08-21,0010165148,327.25,1
2024-08-22,0010165148,1751.5,3
2024-08-23,0010165148,4106.25,2
2024-08-26,0010165148,2439.5,5
2024-08-27,0010165148,1148.1,1
2024-08-28,0010165148,1963.5,1
2024-08-30,0010165148,1055.0,1
2024-09-03,0010165148,2043.5,3
2024-09-09,0010165148,1914.0,4
2024-09-11,0010165148,757.0,2
2024-09-16,0010165148,1116.75,4
2024-09-17,0010165148,9155.25,4
2024-09-20,0010165148,417.0,2
2024-09-24,0010165148,422.0,1
2024-09-25,0010165148,1668.0,2
2024-09-30,0010165148,412.0,1
2024-10-01,0010165148,2099.75,2
2024-10-02,0010165148,561.25,1
2024-10-03,0010165148,821.5,2
2024-10-09,0010165148,422.0,1
2024-10-11,0010165148,1390.0,2
2024-10-14,0010165148,1123.25,3
2024-10-16,0010165148,824.0,1
2024-10-21,0010165148,424.25,2
2024-10-24,0010165148,275.5,1
2024-10-25,0010165148,3099.5,3
2024-10-28,0010165148,922.25,2
2024-10-30,0010165148,635.25,2
2024-11-05,0010165148,422.0,1
2024-11-11,0010165148,1049.5,3
2024-11-12,0010165148,1517.4,3
2024-11-13,0010165148,697.5,2
2024-11-18,0010165148,752.0,2
2024-11-19,0010165148,211.0,1
2024-11-20,0010165148,635.25,2
2024-11-21,0010165148,327.25,1
2024-11-25,0010165148,1974.5,5
2024-12-02,0010165148,546.0,1
2024-12-04,0010165148,628.0,2
2024-12-05,0010165148,327.25,1
2024-12-06,0010165148,488.75,2
2024-12-09,0010165148,1709.5,6
2024-12-12,0010165148,422.0,1
2024-12-17,0010165148,749.25,2
2024-12-18,0010165148,206.0,1
2024-12-19,0010165148,2575.0,6
2024-12-23,0010165148,412.15,2
2024-12-26,0010165148,211.0,1
2024-03-04,0010177177,33.0,7
2024-03-07,0010177177,412.0,1
2024-03-12,0010177177,500.25,1
2024-03-14,0010177177,639.75,1
2024-03-15,0010177177,275.5,1
2024-03-18,0010177177,1453.5,13
2024-03-19,0010177177,6930.55,10
2024-03-20,0010177177,639.75,1
2024-03-21,0010177177,981.75,1
2024-03-26,0010177177,7787.5,8
2024-03-27,0010177177,1677.0,2
2024-04-01,0010177177,6598.75,7
2024-04-02,0010177177,-311.5,2
2024-04-04,0010177177,3499.25,4
2024-04-05,0010177177,500.25,1
2024-04-08,0010177177,5443.0,6
2024-04-09,0010177177,4599.75,4
2024-04-11,0010177177,2033.9,3
2024-04-12,0010177177,824.0,1
2024-04-15,0010177177,1706.25,2
2024-04-16,0010177177,495.25,1
2024-04-17,0010177177,3567.5,2
2024-04-18,0010177177,5899.5,6
2024-04-22,0010177177,1860.0,2
2024-04-23,0010177177,4224.75,5
2024-04-25,0010177177,3067.25,2
2024-04-27,0010177177,500.25,1
2024-04-29,0010177177,4439.25,5
2024-04-30,0010177177,5700.75,7
2024-05-06,0010177177,4652.5,5
2024-05-08,0010177177,3896.5,4
2024-05-10,0010177177,5002.5,1
2024-05-13,0010177177,1482.0,2
2024-05-14,0010177177,304.0,3
2024-05-16,0010177177,3687.5,4
2024-05-20,0010177177,8579.75,11
2024-05-21,0010177177,678.25,2
2024-05-22,0010177177,4155.25,5
2024-05-24,0010177177,3873.75,3
2024-05-29,0010177177,3877.75,5
2024-06-03,0010177177,2384.5,4
2024-06-05,0010177177,3788.75,8
2024-06-06,0010177177,981.75,1
2024-06-10,0010177177,5113.25,7
2024-06-11,0010177177,3778.75,5
2024-06-13,0010177177,1927.25,2
2024-06-14,0010177177,206.0,1
2024-06-17,0010177177,3083.25,4
2024-06-18,0010177177,8565.0,9
2024-06-24,0010177177,5483.5,4
2024-06-25,0010177177,6661.5,6
2024-06-26,0010177177,178.0,1
2024-06-27,0010177177,4645.5,6
2024-06-28,0010177177,3599.5,7
2024-07-06,0010177177,678.25,2
2024-07-08,0010177177,4462.25,4
2024-07-09,0010177177,9719.25,9
2024-07-10,0010177177,5492.65,7
2024-07-15,0010177177,6023.25,9
2024-07-16,0010177177,4652.5,5
2024-07-22,0010177177,4825.75,8
2024-07-23,0010177177,618.0,1
2024-07-24,0010177177,4833.5,7
2024-07-25,0010177177,551.0,1
2024-07-29,0010177177,7025.0,4
2024-07-30,0010177177,3204.5,4
2024-08-02,0010177177,1500.75,1
2024-08-05,0010177177,3083.25,4
2024-08-06,0010177177,4361.25,6
2024-08-09,0010177177,391.25,2
2024-08-12,0010177177,1072.5,2
2024-08-13,0010177177,9116.0,10
2024-08-14,0010177177,8356.5,3
2024-08-19,0010177177,3034.0,3
2024-08-20,0010177177,3747.25,6
2024-08-21,0010177177,2037.8,3
2024-08-26,0010177177,1069.0,3
2024-08-27,0010177177,8993.5,7
2024-08-28,0010177177,1102.0,1
2024-09-03,0010177177,6885.8,4
2024-09-04,0010177177,6753.0,7
2024-09-09,0010177177,5726.0,3
2024-09-11,0010177177,4095.75,6
2024-09-12,0010177177,3599.75,1
2024-09-16,0010177177,9202.75,10
2024-09-17,0010177177,3549.5,3
2024-09-19,0010177177,-1102.0,1
2024-09-23,0010177177,1988.75,4
2024-09-24,0010177177,4515.5,5
2024-09-25,0010177177,5954.5,4
2024-09-27,0010177177,1831.65,2
2024-09-30,0010177177,1683.75,1
2024-10-01,0010177177,3843.75,6
2024-10-08,0010177177,4125.75,8
2024-10-14,0010177177,7000.5,5
2024-10-15,0010177177,1460.75,3
2024-10-16,0010177177,5504.75,5
2024-10-20,0010177177,4581.5,1
2024-10-21,0010177177,13624.0,15
2024-10-24,0010177177,8598.5,8
2024-10-28,0010177177,3773.25,4
2024-10-30,0010177177,-981.75,2
2024-10-31,0010177177,3549.5,3
2024-11-04,0010177177,1795.4,2
2024-11-05,0010177177,4102.5,4
2024-11-07,0010177177,1635.5,2
2024-11-11,0010177177,3324.75,4
2024-11-12,0010177177,10037.25,7
2024-11-13,0010177177,1579.5,1
2024-11-14,0010177177,1309.0,1
2024-11-15,0010177177,1500.75,1
2024-11-18,0010177177,1464.75,2
2024-11-19,0010177177,6839.25,5
2024-11-25,0010177177,4171.0,7
2024-11-26,0010177177,7124.25,8
2024-12-02,0010177177,1919.5,3
2024-12-04,0010177177,2069.0,3
2024-12-09,0010177177,7290.75,5
2024-12-10,0010177177,3910.75,4
2024-12-12,0010177177,5632.25,5
2024-12-16,0010177177,1549.5,3
2024-12-17,0010177177,6205.0,5
2024-12-23,0010177177,2996.0,6
2024-12-27,0010177177,1500.75,1
2024-12-30,0010177177,1136.5,2
2024-01-31,0010177354,6641.0,5
2024-02-06,0010177354,6575.0,4
2024-02-13,0010177354,6967.25,5
2024-02-20,0010177354,5545.75,6
2024-02-28,0010177354,4162.5,3
2024-03-04,0010177354,5862.0,3
2024-03-11,0010177354,5700.0,3
2024-03-19,0010177354,6861.25,4
2024-03-25,0010177354,4120.0,1
2024-04-02,0010177354,3673.25,3
2024-04-09,0010177354,5180.75,3
2024-04-16,0010177354,6526.5,3
2024-04-23,0010177354,2434.25,3
2024-04-30,0010177354,6874.0,4
2024-05-07,0010177354,7015.5,3
2024-05-15,0010177354,5836.0,4
2024-05-20,0010177354,14601.0,4
2024-05-28,0010177354,8368.75,4
2024-06-03,0010177354,6986.0,3
2024-06-04,0010177354,6986.0,3
2024-06-11,0010177354,4000.5,3
2024-06-14,0010177354,-4493.0,2
2024-06-18,0010177354,7780.5,4
2024-07-01,0010177354,13520.0,4
2024-07-05,0010177354,-1246.5,1
2024-07-09,0010177354,3831.5,3
2024-07-15,0010177354,-1246.5,1
2024-07-16,0010177354,3651.0,4
2024-07-22,0010177354,4743.75,3
2024-07-29,0010177354,9080.25,5
2024-08-05,0010177354,7835.5,3
2024-08-12,0010177354,4506.75,5
2024-08-21,0010177354,7300.5,4
2024-08-23,0010177354,1309.0,1
2024-08-26,0010177354,327.25,1
2024-08-27,0010177354,2307.5,2
2024-09-02,0010177354,4581.5,1
2024-09-03,0010177354,5125.75,3
2024-09-18,0010177354,9695.75,5
2024-09-30,0010177354,5736.25,6
2024-10-07,0010177354,6408.5,4
2024-10-16,0010177354,3382.25,4
2024-10-22,0010177354,3296.0,1
2024-10-29,0010177354,4877.25,4
2024-10-31,0010177354,11924.5,5
2024-11-19,0010177354,4199.0,2
2024-12-03,0010177354,5554.75,5
2024-12-18,0010177354,4486.75,4
2024-12-29,0010177354,1834.75,2
2024-01-05,0010207689,2690.0,1
2024-01-19,0010207689,505.5,1
2024-02-02,0010207689,4035.0,1
2024-02-08,0010207689,1011.0,1
2024-03-01,0010207689,6005.0,3
2024-03-22,0010207689,7519.0,5
2024-03-25,0010207689,32835.75,4
2024-03-28,0010207689,5463.0,2
2024-04-12,0010207689,1279.5,1
2024-04-23,0010207689,3306.0,1
2024-05-03,0010207689,824.0,1
2024-05-28,0010207689,5133.5,3
2024-05-31,0010207689,1653.0,1
2024-06-06,0010207689,2532.0,1
2024-06-07,0010207689,1963.5,1
2024-06-25,0010207689,7303.0,4
2024-06-26,0010207689,8737.0,4
2024-07-19,0010207689,1102.0,1
2024-07-22,0010207689,2813.0,2
2024-07-26,0010207689,412.0,1
2024-07-29,0010207689,2283.0,2
2024-08-05,0010207689,973.0,2
2024-08-07,0010207689,3219.25,4
2024-08-09,0010207689,2919.0,2
2024-08-16,0010207689,618.0,1
2024-08-20,0010207689,6632.0,3
2024-08-21,0010207689,826.5,1
2024-08-27,0010207689,4317.0,1
2024-09-06,0010207689,7072.0,2
2024-09-10,0010207689,834.0,3
2024-09-16,0010207689,2623.0,3
2024-09-20,0010207689,1266.0,1
2024-09-27,0010207689,2919.75,2
2024-09-30,0010207689,11037.5,5
2024-10-11,0010207689,7022.0,3
2024-10-17,0010207689,1102.0,1
2024-10-25,0010207689,1309.0,1
2024-10-28,0010207689,1309.0,2
2024-11-05,0010207689,412.0,1
2024-11-08,0010207689,8545.0,5
2024-12-02,0010207689,2123.5,2
2024-12-05,0010207689,4317.0,1
2024-12-06,0010207689,1266.0,2
2024-12-13,0010207689,5517.0,4
2024-12-18,0010207689,1990.0,2
2023-01-03,0010219216,3445.5,4
2023-01-10,0010219216,3070.5,4
2023-01-11,0010219216,873.5,2
2023-01-12,0010219216,1747.5,2
2023-01-24,0010219216,2920.0,3
2023-02-13,0010219216,-1048.25,1
2023-02-14,0010219216,149.75,1
2023-02-28,0010219216,180.0,1
2023-03-07,0010219216,100390.5,9
2023-03-08,0010219216,7764.0,2
2023-03-10,0010219216,2360.0,1
2023-03-14,0010219216,8496.0,2
2023-03-21,0010219216,2360.0,1
2023-04-28,0010219216,1167.0,1
2023-06-12,0010219216,47762.1,6
2023-06-14,0010219216,63132.9,10
2023-08-08,0010219216,485.25,1
2023-08-15,0010219216,957.25,3
2023-08-21,0010219216,2238.0,3
2023-08-22,0010219216,1119.0,3
2023-08-29,0010219216,2373.25,3
2023-09-05,0010219216,53940.0,14
2023-10-03,0010219216,1267.5,2
2023-10-24,0010219216,2386.5,3
2023-10-27,0010219216,77.7,1
2023-11-07,0010219216,2271.2,5
2023-11-13,0010219216,3168.75,4
2023-11-15,0010219216,140451.5,29
2024-02-28,0010219216,1294.0,2
2024-03-06,0010219216,1068.0,3
2024-03-12,0010219216,712.0,1
2024-03-19,0010219216,712.0,1
2024-03-26,0010219216,5744.49,5
2024-04-02,0010219216,4436.43,5
2024-04-09,0010219216,4445.9,6
2024-04-16,0010219216,7181.41,8
2024-04-23,0010219216,6307.95,6
2024-04-29,0010219216,10003.85,8
2024-05-07,0010219216,11010.87,10
2024-05-14,0010219216,9310.81,9
2024-05-21,0010219216,10769.07,9
2024-05-28,0010219216,9637.01,9
2024-06-04,0010219216,12056.75,5
2024-06-11,0010219216,9524.61,6
2024-06-19,0010219216,9594.83,5
2024-06-25,0010219216,11570.39,6
2024-07-02,0010219216,11504.39,6
2024-07-10,0010219216,9231.3,6
2024-07-16,0010219216,7904.27,5
2024-07-24,0010219216,12366.61,5
2024-07-31,0010219216,9928.03,5
2024-08-07,0010219216,16226.72,6
2024-08-13,0010219216,9255.3,5
2024-08-20,0010219216,11340.25,6
2024-08-27,0010219216,11779.67,5
2024-09-03,0010219216,6784.87,5
2024-09-10,0010219216,11844.84,5
2024-09-17,0010219216,9364.38,6
2024-09-24,0010219216,10579.05,5
2024-10-01,0010219216,10211.33,5
2024-10-08,0010219216,9544.8,6
2024-10-15,0010219216,10186.39,6
2024-10-22,0010219216,9147.3,6
2024-10-30,0010219216,10734.83,5
2024-11-05,0010219216,8006.85,5
2024-11-12,0010219216,8673.49,5
2024-11-19,0010219216,10511.42,6
2024-11-26,0010219216,8894.74,6
2024-12-03,0010219216,6693.41,5
2024-12-10,0010219216,10348.05,6
2024-12-18,0010219216,6247.16,4
2024-12-23,0010219216,8931.85,7
2024-12-31,0010219216,5010.93,5
2023-01-11,0010231535,25884.0,1
2023-02-08,0010231535,22545.0,3
2023-03-01,0010231535,25525.5,2
2023-03-22,0010231535,13986.0,1
2023-04-24,0010231535,3896.5,4
2023-04-25,0010231535,4413.5,5
2023-04-26,0010231535,1624.0,2
2023-05-01,0010231535,6018.0,7
2023-05-02,0010231535,4413.5,5
2023-05-08,0010231535,3706.5,4
2023-05-09,0010231535,2789.5,3
2023-05-15,0010231535,3120.0,4
2023-05-16,0010231535,2628.25,6
2023-05-22,0010231535,1972.5,6
2023-05-23,0010231535,-159.75,4
2023-05-30,0010231535,3945.0,8
2023-05-31,0010231535,1247.5,2
2023-06-05,0010231535,3417.25,7
2023-06-06,0010231535,2036.5,4
2023-06-12,0010231535,5651.0,11
2023-06-13,0010231535,1183.5,2
2023-06-15,0010231535,458.5,1
2023-06-16,0010231535,-458.5,1
2023-06-19,0010231535,8732.5,17
2023-06-26,0010231535,5976.25,13
2023-06-27,0010231535,2953.5,7
2023-07-03,0010231535,9127.0,17
2023-07-10,0010231535,8604.5,12
2023-07-11,0010231535,2297.75,5
2023-07-12,0010231535,-2100.5,4
2023-07-17,0010231535,7784.75,12
2023-07-24,0010231535,8407.25,17
2023-07-27,0010231535,197.25,1
2023-07-31,0010231535,6306.75,12
2023-08-02,0010231535,-197.25,1
2023-08-07,0010231535,4862.0,10
2023-08-08,0010231535,789.0,1
2023-08-10,0010231535,197.25,1
2023-08-14,0010231535,7223.75,15
2023-08-21,0010231535,8599.25,16
2023-08-22,0010231535,1247.5,3
2023-08-28,0010231535,7879.5,15
2023-09-08,0010231535,4582.75,10
2023-09-11,0010231535,789.0,1
2023-09-12,0010231535,1972.5,2
2023-09-13,0010231535,7864.0,6
2023-09-15,0010231535,1165.5,1
2023-09-18,0010231535,6962.5,9
2023-09-19,0010231535,1903.25,4
2023-09-20,0010231535,1706.0,3
2023-09-21,0010231535,2331.0,1
2023-09-25,0010231535,2477.0,5
2023-09-26,0010231535,3909.0,4
2023-10-02,0010231535,5761.0,11
2023-10-03,0010231535,3642.5,3
2023-10-05,0010231535,1165.5,1
2023-10-09,0010231535,4137.0,9
2023-10-10,0010231535,197.25,1
2023-10-11,0010231535,3120.0,2
2023-10-12,0010231535,1578.0,1
2023-10-13,0010231535,3909.0,2
2023-10-16,0010231535,6678.0,13
2023-10-17,0010231535,1624.0,2
2023-10-18,0010231535,458.5,1
2023-10-20,0010231535,917.0,1
2023-10-23,0010231535,591.75,1
2023-10-24,0010231535,1247.5,4
2023-10-30,0010231535,2233.75,5
2023-10-31,0010231535,394.5,2
2023-11-06,0010231535,2215.75,4
2023-11-09,0010231535,986.25,2
2023-11-13,0010231535,4577.5,7
2023-11-14,0010231535,2228.5,4
2023-11-17,0010231535,591.75,2
2023-11-20,0010231535,5499.75,7
2023-11-27,0010231535,4646.75,8
2023-11-28,0010231535,853.0,2
2023-12-01,0010231535,197.25,1
2023-12-05,0010231535,591.75,2
2023-12-11,0010231535,1839.25,4
2023-12-12,0010231535,986.25,3
2023-12-18,0010231535,2100.5,5
2023-12-19,0010231535,1380.75,3
2023-12-20,0010231535,1362.75,2
2023-12-26,0010231535,1578.0,7
2023-12-27,0010231535,394.5,1
2024-01-02,0010231535,2233.75,6
2024-01-03,0010231535,394.5,2
2024-01-04,0010231535,853.0,2
2024-01-08,0010231535,3284.0,11
2024-01-09,0010231535,1311.5,2
2024-01-10,0010231535,986.25,1
2024-01-11,0010231535,197.25,1
2024-01-12,0010231535,655.75,2
2024-01-16,0010231535,5123.25,12
2024-01-17,0010231535,1642.0,3
2024-01-22,0010231535,3991.0,10
2024-01-23,0010231535,394.5,2
2024-01-24,0010231535,1050.25,2
2024-01-25,0010231535,197.25,1
2024-01-29,0010231535,3220.0,9
2024-01-30,0010231535,394.5,1
2024-01-31,0010231535,394.5,1
2024-02-01,0010231535,197.25,1
2024-02-02,0010231535,197.25,1
2024-02-05,0010231535,6027.5,11
2024-02-06,0010231535,1972.5,4
2024-02-08,0010231535,394.5,1
2024-02-12,0010231535,6155.5,13
2024-02-13,0010231535,591.75,2
2024-02-14,0010231535,197.25,1
2024-02-16,0010231535,458.5,1
2024-02-19,0010231535,4513.5,9
2024-02-20,0010231535,3202.0,7
2024-02-21,0010231535,789.0,2
2024-02-26,0010231535,5251.25,12
2024-02-29,0010231535,394.5,2
2024-03-01,0010231535,211.0,1
2024-03-04,0010231535,5475.25,11
2024-03-05,0010231535,1477.0,2
2024-03-06,0010231535,1952.75,3
2024-03-08,0010231535,917.25,2
2024-03-11,0010231535,4980.0,11
2024-03-12,0010231535,1761.25,4
2024-03-18,0010231535,4788.5,13
2024-03-19,0010231535,1834.5,2
2024-03-22,0010231535,211.0,1
2024-03-25,0010231535,7723.0,17
